movie_id,title,genre,budget_million,director_score,runtime_minutes,cast_popularity,release_month,marketing_spend,is_sequel,box_office_hit
91052,Movie_91052,Thriller,108.65,3.27,158,55.56,8,38.78,0,0
91053,Movie_91053,Horror,42.32,8.68,134,20.61,1,61.38,0,0
91054,Movie_91054,Sci-Fi,219.37,7.51,91,24.54,7,1.16,0,0
91055,Movie_91055,Thriller,258.86,3.33,103,61.54,2,6.96,1,0
91056,Movie_91056,Thriller,166.93,3.59,127,81.97,7,15.78,0,0
91057,Movie_91057,Horror,18.73,7.76,165,26.58,5,31.78,1,0
91058,Movie_91058,Sci-Fi,133.95,2.33,176,19.4,8,46.54,1,0
91059,Movie_91059,Romance,126.46,4.73,172,86.54,12,67.75,0,0
91060,Movie_91060,Romance,239.78,0.57,129,83.07,11,93.95,1,0
91061,Movie_91061,Fantasy,17.86,1.11,104,6.18,1,87.15,0,0
91062,Movie_91062,Action,291.97,7.63,130,56.82,11,61.21,1,1
91063,Movie_91063,Action,64.78,2.36,117,82.41,4,41.73,1,0
91064,Movie_91064,Comedy,246.29,1.55,94,1.23,6,61.27,0,0
91065,Movie_91065,Horror,237.73,9.44,135,99.32,11,24.65,1,0
91066,Movie_91066,Horror,230.41,6.9,105,55.28,11,2.84,1,0
91067,Movie_91067,Drama,39.41,8.76,163,31.36,10,8.54,1,0
91068,Movie_91068,Drama,25.72,1.18,108,29.97,11,50.74,1,0
91069,Movie_91069,Fantasy,134.66,4.3,118,5.53,12,68.69,0,0
91070,Movie_91070,Drama,221.94,6.74,179,81.25,7,58.95,1,1
91071,Movie_91071,Action,204.65,8.36,173,97.59,3,27.18,1,0
91072,Movie_91072,Comedy,232.97,5.36,138,30.8,6,47.67,1,0
91073,Movie_91073,Comedy,36.5,9.73,115,23.11,5,54.58,0,0
91074,Movie_91074,Romance,128.53,4.61,178,76.08,4,87.3,0,1
91075,Movie_91075,Thriller,139.72,0.95,95,40.36,12,58.32,0,0
91076,Movie_91076,Comedy,73.61,9.12,101,2.82,2,44.93,0,0
91077,Movie_91077,Sci-Fi,173.4,6.67,89,40.32,12,45.12,1,0
91078,Movie_91078,Drama,13.22,9.35,97,60.03,11,19.09,0,0
91079,Movie_91079,Horror,232.89,3.46,97,43.68,12,15.11,1,0
91080,Movie_91080,Thriller,65.55,9.68,82,2.02,6,42.88,1,0
91081,Movie_91081,Romance,222.65,1.93,94,6.51,5,80.4,1,0
91082,Movie_91082,Action,22.97,7.63,171,21.66,3,58.22,0,0
91083,Movie_91083,Comedy,149.63,1.42,102,55.04,2,8.66,1,0
91084,Movie_91084,Romance,67.24,1.27,157,16.8,8,87.04,0,0
91085,Movie_91085,Horror,117.75,0.09,141,57.62,3,21.06,1,0
91086,Movie_91086,Drama,265.63,9.93,122,16.76,10,82.59,0,0
91087,Movie_91087,Action,134.63,9.32,146,24.11,8,50.37,0,0
91088,Movie_91088,Fantasy,82.48,4.16,163,66.46,9,58.88,0,0
91089,Movie_91089,Action,91.75,4.85,151,95.02,6,43.06,1,0
91090,Movie_91090,Comedy,190.82,9.33,100,60.18,2,75.84,1,0
91091,Movie_91091,Sci-Fi,221.73,8.58,87,37.89,1,63.79,0,0
91092,Movie_91092,Horror,13.25,9.39,106,64.6,6,10.5,0,0
91093,Movie_91093,Drama,149.89,8.17,120,86.7,8,27.83,0,0
91094,Movie_91094,Drama,126.85,2.88,94,65.32,4,96.34,0,0
91095,Movie_91095,Drama,116.83,9.94,93,30.84,3,68.57,0,0
91096,Movie_91096,Drama,123.16,8.15,162,70.71,4,18.45,1,0
91097,Movie_91097,Comedy,212.59,5.13,137,44.55,11,2.99,0,0
91098,Movie_91098,Romance,299.65,8.85,118,91.86,7,15.74,1,0
91099,Movie_91099,Romance,292.72,0.61,110,98.35,1,99.95,1,1
91100,Movie_91100,Romance,212.22,2.31,172,42.5,4,94.31,1,0
91101,Movie_91101,Comedy,73.45,3.88,151,93.22,11,11.02,0,0
91102,Movie_91102,Fantasy,3.06,6.8,81,60.21,10,41.96,0,0
91103,Movie_91103,Fantasy,233.24,6.56,141,39.11,11,78.61,1,0
91104,Movie_91104,Horror,144.77,0.03,160,48.83,1,61.36,0,0
91105,Movie_91105,Sci-Fi,84.67,9.66,168,3.72,9,9.95,0,0
91106,Movie_91106,Thriller,126.81,0.47,99,91.37,8,90.74,0,0
91107,Movie_91107,Comedy,224.08,3.8,145,22.74,3,86.18,0,0
91108,Movie_91108,Drama,14.97,1.96,97,6.63,9,10.39,0,0
91109,Movie_91109,Romance,153.34,2.36,81,1.05,10,6.4,1,0
91110,Movie_91110,Romance,114.48,0.19,150,76.93,7,46.28,1,0
91111,Movie_91111,Horror,62.86,9.7,100,39.28,2,75.83,1,0
91112,Movie_91112,Drama,268.44,7.8,145,34.38,4,9.21,1,0
91113,Movie_91113,Comedy,216.84,3.05,163,0.47,12,71.36,0,0
91114,Movie_91114,Romance,226.54,3.08,149,68.18,10,8.44,1,0
91115,Movie_91115,Horror,205.78,5.89,139,7.41,3,76.21,1,0
91116,Movie_91116,Sci-Fi,93.13,2.64,138,63.84,11,17.42,1,0
91117,Movie_91117,Fantasy,9.69,7.16,166,85.8,11,63.74,1,0
91118,Movie_91118,Drama,179.71,9.63,87,88.21,11,63.22,1,0
91119,Movie_91119,Romance,99.91,9.53,115,31.22,3,34.19,0,1
91120,Movie_91120,Thriller,83.5,8.7,142,7.02,6,63.89,1,0
91121,Movie_91121,Action,203.73,2.07,158,41.95,8,10.33,0,0
91122,Movie_91122,Action,107.06,9.27,161,53.12,6,5.27,1,0
91123,Movie_91123,Romance,292.55,7.8,159,26.15,7,67.39,1,1
91124,Movie_91124,Drama,271.85,7.04,93,57.42,2,65.79,0,1
91125,Movie_91125,Romance,14.42,4.76,152,83.63,7,93.65,0,0
91126,Movie_91126,Sci-Fi,32.18,7.27,96,98.86,4,30.58,0,0
91127,Movie_91127,Action,166.25,0.07,163,52.01,7,87.39,1,0
91128,Movie_91128,Romance,9.15,3.3,86,62.17,7,87.97,0,0
91129,Movie_91129,Romance,134.25,9.8,150,0.41,7,66.09,1,0
91130,Movie_91130,Thriller,121.98,4.69,110,1.26,2,81.41,1,0
91131,Movie_91131,Romance,196.69,6.13,94,69.08,2,17.0,0,0
91132,Movie_91132,Sci-Fi,132.69,3.77,139,88.56,2,45.94,0,0
91133,Movie_91133,Thriller,45.87,0.08,126,11.14,12,99.84,0,0
91134,Movie_91134,Drama,54.54,3.36,94,48.53,2,13.53,1,0
91135,Movie_91135,Thriller,115.28,9.22,148,38.02,4,24.69,0,0
91136,Movie_91136,Action,74.94,2.94,128,99.08,6,69.69,0,0
91137,Movie_91137,Drama,252.51,2.6,141,59.63,8,56.21,1,0
91138,Movie_91138,Sci-Fi,300.0,3.79,137,63.41,3,64.79,0,0
91139,Movie_91139,Romance,236.84,7.41,139,7.32,2,33.85,0,0
91140,Movie_91140,Action,99.83,8.72,174,11.71,9,73.52,0,0
91141,Movie_91141,Thriller,139.96,8.21,158,90.75,2,3.43,1,0
91142,Movie_91142,Thriller,136.34,9.65,120,85.44,9,59.24,1,0
91143,Movie_91143,Horror,276.0,2.96,143,22.89,6,32.53,0,0
91144,Movie_91144,Comedy,180.6,0.02,111,10.42,9,29.72,0,0
91145,Movie_91145,Sci-Fi,214.84,9.76,144,23.37,7,46.76,0,0
91146,Movie_91146,Sci-Fi,95.06,2.74,104,33.22,7,98.28,1,1
91147,Movie_91147,Romance,14.48,9.61,177,44.34,10,64.8,1,0
91148,Movie_91148,Fantasy,66.98,4.62,162,54.0,5,21.37,0,0
91149,Movie_91149,Comedy,45.06,0.82,118,90.92,5,19.09,0,0
91150,Movie_91150,Drama,136.39,5.94,109,24.62,1,25.62,0,0
91151,Movie_91151,Action,167.79,9.78,143,59.83,1,39.2,0,1
91152,Movie_91152,Fantasy,55.6,5.85,83,8.55,4,75.02,1,0
91153,Movie_91153,Comedy,121.49,9.78,80,7.25,7,62.47,1,0
91154,Movie_91154,Drama,156.45,0.05,176,43.69,10,84.97,1,0
91155,Movie_91155,Thriller,85.87,5.4,157,69.88,12,90.39,0,0
91156,Movie_91156,Comedy,125.15,2.49,126,57.12,7,9.85,1,0
91157,Movie_91157,Action,5.33,0.13,104,58.12,2,86.55,1,0
91158,Movie_91158,Fantasy,120.66,7.21,153,48.33,7,38.61,0,0
91159,Movie_91159,Horror,190.49,8.44,145,65.31,8,86.56,0,1
91160,Movie_91160,Sci-Fi,143.46,5.99,125,8.14,3,36.21,0,0
91161,Movie_91161,Fantasy,170.33,0.96,171,1.79,4,60.3,1,0
91162,Movie_91162,Horror,232.96,2.79,149,68.97,10,94.77,1,1
91163,Movie_91163,Comedy,299.39,0.12,130,87.62,4,44.64,0,0
91164,Movie_91164,Horror,126.11,2.36,109,91.65,2,66.69,0,0
91165,Movie_91165,Drama,52.26,7.92,150,48.7,5,92.07,0,0
91166,Movie_91166,Romance,293.38,9.82,117,12.42,2,51.2,1,0
91167,Movie_91167,Action,86.33,2.58,112,84.97,10,51.16,1,0
91168,Movie_91168,Thriller,79.31,2.11,118,13.0,12,85.44,1,0
91169,Movie_91169,Action,260.86,8.56,162,87.21,4,8.27,1,0
91170,Movie_91170,Thriller,267.98,8.34,134,40.33,12,46.19,0,1
91171,Movie_91171,Fantasy,101.81,7.69,165,15.88,3,72.59,0,0
91172,Movie_91172,Horror,194.63,3.39,104,73.41,5,32.6,1,0
91173,Movie_91173,Drama,207.23,6.76,140,8.18,10,80.53,1,0
91174,Movie_91174,Thriller,157.41,8.65,137,64.52,4,72.77,1,0
91175,Movie_91175,Sci-Fi,179.61,5.96,100,80.8,12,95.06,1,1
91176,Movie_91176,Fantasy,108.3,8.83,130,2.06,9,28.54,0,0
91177,Movie_91177,Fantasy,212.33,0.81,159,91.12,12,77.83,0,0
91178,Movie_91178,Horror,267.35,5.73,142,51.27,8,82.4,0,1
91179,Movie_91179,Thriller,259.68,2.55,106,0.94,11,61.17,1,0
91180,Movie_91180,Comedy,244.62,8.34,102,40.55,5,55.29,1,0
91181,Movie_91181,Action,47.56,6.4,157,64.03,7,18.31,1,0
91182,Movie_91182,Romance,229.37,5.89,124,42.13,11,80.33,1,0
91183,Movie_91183,Romance,50.3,0.3,164,88.43,10,26.45,1,0
91184,Movie_91184,Fantasy,239.64,6.25,102,18.1,10,72.59,0,0
91185,Movie_91185,Drama,97.55,7.48,179,20.41,11,55.06,0,0
91186,Movie_91186,Horror,42.16,7.83,172,37.23,7,25.5,1,0
91187,Movie_91187,Drama,218.58,9.48,156,52.37,3,52.8,1,1
91188,Movie_91188,Action,140.01,2.07,170,18.82,10,74.12,0,0
91189,Movie_91189,Romance,165.66,9.39,162,93.59,12,46.95,0,0
91190,Movie_91190,Thriller,258.18,5.13,96,54.78,2,10.17,1,0
91191,Movie_91191,Fantasy,110.56,0.85,155,53.68,6,41.58,1,0
91192,Movie_91192,Thriller,84.49,0.49,89,24.09,5,0.5,0,0
91193,Movie_91193,Drama,119.93,6.91,130,77.85,6,68.09,1,0
91194,Movie_91194,Thriller,190.07,9.02,90,24.5,1,6.15,0,0
91195,Movie_91195,Thriller,68.16,9.45,121,87.15,11,83.98,1,0
91196,Movie_91196,Sci-Fi,238.67,0.13,128,77.81,1,32.46,0,0
91197,Movie_91197,Sci-Fi,264.98,3.15,135,91.88,2,64.59,0,1
91198,Movie_91198,Thriller,273.31,6.37,105,29.52,12,86.86,0,0
91199,Movie_91199,Fantasy,185.2,3.41,94,91.83,12,60.82,1,0
91200,Movie_91200,Comedy,281.56,6.12,141,72.56,4,80.6,1,1
91201,Movie_91201,Fantasy,41.62,9.36,110,26.66,6,12.76,1,0
91202,Movie_91202,Sci-Fi,168.45,3.39,105,20.59,2,64.54,1,0
91203,Movie_91203,Horror,134.79,2.03,127,46.32,4,1.99,0,0
91204,Movie_91204,Fantasy,294.04,8.2,120,88.08,6,41.79,1,1
91205,Movie_91205,Horror,28.0,5.13,147,56.64,6,16.46,1,0
91206,Movie_91206,Fantasy,120.67,5.15,159,11.45,4,57.63,1,0
91207,Movie_91207,Fantasy,49.95,7.38,160,60.75,9,11.45,1,0
91208,Movie_91208,Romance,106.98,0.82,164,89.69,6,72.55,1,0
91209,Movie_91209,Fantasy,261.39,3.39,123,72.41,9,32.22,0,0
91210,Movie_91210,Sci-Fi,68.39,10.0,173,50.39,8,21.57,1,0
91211,Movie_91211,Fantasy,148.75,1.73,132,78.32,9,53.45,0,0
91212,Movie_91212,Action,62.17,3.75,99,42.26,6,41.09,1,0
91213,Movie_91213,Thriller,293.79,7.91,152,61.21,5,40.9,1,1
91214,Movie_91214,Drama,23.89,2.18,122,65.19,1,57.52,0,0
91215,Movie_91215,Thriller,254.87,1.69,129,30.85,11,13.48,0,0
91216,Movie_91216,Action,279.72,3.08,88,79.15,3,42.49,0,0
91217,Movie_91217,Thriller,233.55,3.0,125,78.52,2,24.01,0,0
91218,Movie_91218,Comedy,111.5,5.31,170,63.77,10,54.08,0,0
91219,Movie_91219,Fantasy,119.78,0.96,137,91.54,2,85.16,0,0
91220,Movie_91220,Action,10.0,7.82,84,52.16,7,86.72,0,0
91221,Movie_91221,Horror,59.33,5.25,162,75.78,10,92.51,1,0
91222,Movie_91222,Horror,279.15,8.23,132,40.08,10,77.45,0,1
91223,Movie_91223,Comedy,218.6,9.9,115,66.75,5,62.61,0,0
91224,Movie_91224,Fantasy,165.62,3.75,123,2.19,2,54.82,0,0
91225,Movie_91225,Horror,297.07,5.0,138,81.15,7,87.74,0,1
91226,Movie_91226,Romance,228.49,9.26,139,56.52,7,38.41,0,0
91227,Movie_91227,Comedy,184.57,2.5,172,73.19,2,83.25,0,0
91228,Movie_91228,Horror,155.88,9.15,90,74.51,5,29.99,1,0
91229,Movie_91229,Sci-Fi,140.19,8.82,80,61.43,8,84.58,1,1
91230,Movie_91230,Fantasy,256.92,4.36,127,1.45,3,64.12,1,0
91231,Movie_91231,Horror,145.29,1.09,127,83.93,12,73.85,1,0
91232,Movie_91232,Fantasy,131.32,5.8,91,49.53,1,50.79,0,0
91233,Movie_91233,Romance,70.05,8.12,164,69.07,8,18.86,1,0
91234,Movie_91234,Thriller,191.64,4.68,169,89.81,11,12.11,1,0
91235,Movie_91235,Sci-Fi,10.2,0.85,91,56.7,2,40.9,0,0
91236,Movie_91236,Fantasy,76.98,8.82,84,32.66,8,23.95,0,0
91237,Movie_91237,Action,158.13,3.21,147,93.15,8,25.96,1,0
91238,Movie_91238,Horror,93.56,0.67,166,62.01,5,91.65,1,0
91239,Movie_91239,Action,154.68,1.88,109,15.18,8,45.7,0,0
91240,Movie_91240,Fantasy,71.74,1.49,170,25.72,1,47.3,1,0
91241,Movie_91241,Action,257.81,5.73,116,25.13,3,73.16,0,1
91242,Movie_91242,Fantasy,34.36,9.1,157,78.83,2,13.13,1,0
91243,Movie_91243,Fantasy,66.95,3.8,90,87.69,12,41.3,1,0
91244,Movie_91244,Horror,139.47,5.64,143,57.44,8,49.01,0,0
91245,Movie_91245,Sci-Fi,132.17,2.76,123,43.06,4,3.85,1,0
91246,Movie_91246,Action,201.83,9.68,147,74.06,4,91.75,1,1
91247,Movie_91247,Romance,212.32,9.92,147,79.66,8,46.22,0,0
91248,Movie_91248,Comedy,197.32,8.85,157,11.95,2,14.77,0,0
91249,Movie_91249,Sci-Fi,191.79,1.28,118,61.05,12,8.7,1,0
91250,Movie_91250,Romance,135.41,7.21,80,99.95,12,92.98,0,0
91251,Movie_91251,Drama,134.49,1.97,96,84.91,3,31.57,0,0
91252,Movie_91252,Fantasy,27.54,3.06,101,99.39,2,28.38,0,0
91253,Movie_91253,Comedy,1.78,3.52,138,68.96,5,50.01,0,0
91254,Movie_91254,Sci-Fi,256.48,4.97,101,82.24,7,94.0,1,1
91255,Movie_91255,Horror,4.11,9.72,148,76.5,8,13.65,1,0
91256,Movie_91256,Comedy,272.12,6.73,115,99.85,8,9.8,1,0
91257,Movie_91257,Romance,63.52,0.24,125,19.67,12,19.02,1,0
91258,Movie_91258,Sci-Fi,168.7,5.42,102,74.35,12,31.3,0,0
91259,Movie_91259,Fantasy,279.34,6.97,162,55.94,8,91.46,1,0
91260,Movie_91260,Drama,115.08,2.39,101,58.43,5,63.82,1,0
91261,Movie_91261,Sci-Fi,241.63,9.24,156,54.68,3,96.29,1,1
91262,Movie_91262,Comedy,173.98,0.23,159,71.98,1,3.88,0,0
91263,Movie_91263,Sci-Fi,129.68,1.59,169,11.95,3,35.29,0,0
91264,Movie_91264,Action,49.07,6.66,94,17.86,9,51.35,1,0
91265,Movie_91265,Sci-Fi,51.93,6.84,119,9.67,2,12.16,0,0
91266,Movie_91266,Horror,94.08,8.85,85,85.17,11,97.52,0,0
91267,Movie_91267,Action,268.72,3.8,165,88.8,2,52.6,1,1
91268,Movie_91268,Sci-Fi,56.21,4.85,154,62.34,9,98.0,1,0
91269,Movie_91269,Fantasy,235.41,3.81,166,67.26,1,2.37,1,0
91270,Movie_91270,Action,33.71,9.97,152,77.62,4,27.49,1,0
91271,Movie_91271,Horror,244.14,9.68,129,54.32,4,88.51,1,1
91272,Movie_91272,Horror,21.73,4.47,146,30.13,4,39.57,0,0
91273,Movie_91273,Thriller,67.57,6.48,103,61.05,7,1.68,1,0
91274,Movie_91274,Drama,69.99,1.85,86,5.94,2,20.03,1,0
91275,Movie_91275,Fantasy,247.33,6.2,122,72.46,5,93.45,1,1
91276,Movie_91276,Sci-Fi,176.59,3.65,120,6.14,12,70.76,1,0
91277,Movie_91277,Action,191.72,4.04,119,25.81,6,44.29,0,0
91278,Movie_91278,Romance,245.97,4.12,106,79.55,11,89.15,0,1
91279,Movie_91279,Action,228.96,1.24,138,2.57,5,65.5,0,0
91280,Movie_91280,Sci-Fi,6.05,2.78,99,94.75,10,50.31,1,0
91281,Movie_91281,Fantasy,95.58,3.37,160,9.53,5,76.17,1,0
91282,Movie_91282,Horror,86.19,5.26,121,96.96,3,48.04,1,0
91283,Movie_91283,Horror,240.04,2.0,86,93.77,2,87.87,0,1
91284,Movie_91284,Sci-Fi,3.91,0.85,164,39.14,11,99.74,1,0
91285,Movie_91285,Sci-Fi,6.24,6.19,160,14.13,11,80.62,0,0
91286,Movie_91286,Comedy,60.71,0.52,133,51.23,5,33.74,0,0
91287,Movie_91287,Action,70.45,5.08,179,66.54,6,57.19,0,0
91288,Movie_91288,Action,50.6,1.88,178,75.8,11,49.39,0,0
91289,Movie_91289,Horror,26.65,9.05,136,75.14,12,35.39,1,0
91290,Movie_91290,Romance,198.55,9.46,168,17.33,10,30.48,1,0
91291,Movie_91291,Romance,48.21,0.04,150,93.77,4,16.68,0,0
91292,Movie_91292,Action,191.21,6.82,99,29.49,5,13.62,0,0
91293,Movie_91293,Drama,138.11,3.3,87,0.18,7,66.03,0,0
91294,Movie_91294,Thriller,258.05,0.94,178,30.83,1,37.31,0,0
91295,Movie_91295,Horror,81.47,7.63,88,60.53,1,92.66,1,0
91296,Movie_91296,Horror,295.74,9.63,127,40.03,1,65.57,1,1
91297,Movie_91297,Action,166.98,3.3,83,71.06,9,59.16,1,0
91298,Movie_91298,Sci-Fi,289.79,3.17,155,59.45,1,30.69,0,0
91299,Movie_91299,Romance,195.27,1.35,168,34.46,6,71.96,0,0
91300,Movie_91300,Thriller,72.28,6.74,108,66.42,12,2.39,0,0
91301,Movie_91301,Thriller,90.85,8.35,136,97.13,5,47.16,1,0
91302,Movie_91302,Romance,48.35,0.47,94,49.46,8,8.13,1,0
91303,Movie_91303,Horror,128.59,6.49,100,55.2,10,52.18,1,0
91304,Movie_91304,Horror,99.35,7.29,171,20.43,2,44.89,0,0
91305,Movie_91305,Fantasy,75.84,5.63,107,59.69,2,34.62,1,0
91306,Movie_91306,Fantasy,60.98,2.9,165,99.54,12,28.46,1,0
91307,Movie_91307,Horror,251.04,2.16,125,60.35,12,66.47,0,1
91308,Movie_91308,Drama,251.88,0.5,162,92.75,11,15.73,0,0
91309,Movie_91309,Action,163.08,1.81,139,81.26,8,97.73,1,1
91310,Movie_91310,Drama,182.33,9.75,165,18.66,11,46.6,1,0
91311,Movie_91311,Horror,126.58,5.9,112,74.12,8,29.92,0,0
91312,Movie_91312,Thriller,188.2,1.62,178,63.24,4,75.89,1,0
91313,Movie_91313,Action,236.56,6.68,136,80.41,9,22.37,1,0
91314,Movie_91314,Action,147.47,7.18,114,99.98,10,98.61,1,1
91315,Movie_91315,Romance,237.62,3.91,133,98.72,9,31.47,0,0
91316,Movie_91316,Horror,267.87,5.38,90,9.76,8,36.26,0,0
91317,Movie_91317,Horror,297.12,3.81,84,90.08,10,42.81,0,1
91318,Movie_91318,Horror,289.34,2.6,163,15.4,9,96.27,1,0
91319,Movie_91319,Fantasy,75.34,3.84,177,90.4,9,17.39,1,0
91320,Movie_91320,Horror,183.69,8.7,168,26.29,7,82.15,0,0
91321,Movie_91321,Sci-Fi,107.71,5.45,80,26.53,9,94.56,1,0
91322,Movie_91322,Sci-Fi,210.26,3.46,168,64.74,6,31.01,1,0
91323,Movie_91323,Horror,60.74,5.94,113,70.91,10,72.18,0,0
91324,Movie_91324,Fantasy,83.8,2.34,145,61.17,12,77.38,1,0
91325,Movie_91325,Sci-Fi,290.86,3.02,139,60.69,12,87.01,0,1
91326,Movie_91326,Horror,182.5,2.23,96,56.04,1,83.09,0,0
91327,Movie_91327,Action,60.85,8.86,136,60.43,11,58.92,0,0
91328,Movie_91328,Drama,118.63,7.5,119,61.6,2,21.23,0,0
91329,Movie_91329,Fantasy,108.0,8.02,117,84.71,12,66.52,1,0
91330,Movie_91330,Thriller,70.4,2.25,148,20.71,8,74.38,0,0
91331,Movie_91331,Sci-Fi,18.73,1.01,157,63.44,12,76.88,0,0
91332,Movie_91332,Horror,293.82,9.64,157,5.73,5,10.27,0,0
91333,Movie_91333,Thriller,111.98,4.64,142,6.85,1,38.41,1,0
91334,Movie_91334,Romance,164.19,0.64,151,43.94,11,65.63,1,0
91335,Movie_91335,Action,121.85,9.91,111,99.69,11,62.62,1,0
91336,Movie_91336,Thriller,213.09,6.95,163,46.4,12,89.07,0,1
91337,Movie_91337,Action,224.23,1.0,84,5.34,4,30.25,0,0
91338,Movie_91338,Comedy,270.08,7.01,166,76.91,8,62.33,1,1
91339,Movie_91339,Drama,96.69,2.7,141,39.58,12,17.11,1,0
91340,Movie_91340,Comedy,294.1,6.26,158,4.45,3,10.1,0,0
91341,Movie_91341,Action,239.26,8.45,122,8.01,5,58.28,1,1
91342,Movie_91342,Sci-Fi,57.95,6.55,97,45.37,2,38.05,0,0
91343,Movie_91343,Romance,151.23,1.21,88,13.48,12,3.87,1,0
91344,Movie_91344,Fantasy,102.9,2.55,133,61.33,6,5.43,1,0
91345,Movie_91345,Comedy,154.23,8.34,132,97.95,5,99.15,0,1
91346,Movie_91346,Action,93.81,5.41,119,76.43,9,54.74,0,0
91347,Movie_91347,Fantasy,73.62,0.76,134,85.88,3,61.76,0,0
91348,Movie_91348,Comedy,222.85,8.05,119,50.61,12,26.01,0,0
91349,Movie_91349,Action,155.35,0.37,126,44.97,9,1.88,1,0
91350,Movie_91350,Drama,165.39,5.85,101,34.03,3,78.71,1,0
91351,Movie_91351,Romance,127.95,7.72,104,8.38,3,21.91,1,0
91352,Movie_91352,Drama,273.61,6.44,100,55.49,12,20.21,0,0
91353,Movie_91353,Fantasy,15.1,9.81,88,82.79,12,23.26,1,0
91354,Movie_91354,Drama,235.37,5.64,115,27.82,2,83.72,1,0
91355,Movie_91355,Action,242.16,4.99,152,10.28,5,39.11,0,0
91356,Movie_91356,Thriller,118.14,2.78,126,59.68,5,47.72,1,0
91357,Movie_91357,Comedy,21.5,5.77,113,3.83,7,58.53,1,0
91358,Movie_91358,Sci-Fi,235.11,9.87,145,59.2,10,54.93,1,0
91359,Movie_91359,Fantasy,135.76,4.46,161,30.8,6,16.22,0,0
91360,Movie_91360,Fantasy,186.18,3.85,139,86.31,11,81.26,1,0
91361,Movie_91361,Comedy,241.47,6.75,92,47.26,6,17.61,1,0
91362,Movie_91362,Comedy,50.82,2.86,89,57.84,3,87.44,1,0
91363,Movie_91363,Romance,110.36,0.51,120,39.75,5,22.31,0,0
91364,Movie_91364,Comedy,208.04,7.26,153,99.09,3,75.72,1,0
91365,Movie_91365,Drama,103.43,9.34,175,43.24,10,49.12,0,0
91366,Movie_91366,Thriller,111.48,4.42,121,60.8,3,2.61,0,0
91367,Movie_91367,Comedy,223.07,3.92,177,45.83,8,52.92,0,0
91368,Movie_91368,Thriller,223.9,1.2,85,62.74,9,72.6,0,0
91369,Movie_91369,Fantasy,180.59,1.59,119,79.6,3,55.74,1,0
91370,Movie_91370,Action,124.08,7.51,108,33.3,7,16.67,0,0
91371,Movie_91371,Action,117.09,9.87,128,90.87,3,56.48,1,0
91372,Movie_91372,Romance,88.57,1.26,148,7.13,4,85.03,0,0
91373,Movie_91373,Comedy,23.58,9.78,159,0.9,1,49.83,0,0
91374,Movie_91374,Horror,14.66,7.75,169,79.85,3,80.74,0,0
91375,Movie_91375,Fantasy,276.68,8.73,173,84.47,12,11.03,0,0
91376,Movie_91376,Romance,39.19,8.43,95,76.47,11,28.85,0,0
91377,Movie_91377,Drama,184.17,6.42,95,47.29,10,9.6,0,0
91378,Movie_91378,Romance,82.53,7.5,102,52.07,2,70.5,1,0
91379,Movie_91379,Comedy,191.19,9.85,88,26.2,3,70.97,0,0
91380,Movie_91380,Drama,209.26,4.82,81,41.78,7,5.81,0,0
91381,Movie_91381,Comedy,235.65,8.05,85,58.56,4,2.6,1,0
91382,Movie_91382,Fantasy,28.25,5.35,128,60.14,10,44.43,1,0
91383,Movie_91383,Drama,31.88,6.42,128,68.84,1,49.26,0,0
91384,Movie_91384,Sci-Fi,242.29,7.5,103,31.4,12,14.08,0,0
91385,Movie_91385,Horror,280.1,1.97,93,22.57,4,50.78,1,0
91386,Movie_91386,Fantasy,78.18,6.63,167,80.34,4,87.61,1,0
91387,Movie_91387,Horror,93.03,0.33,125,37.36,12,17.57,1,0
91388,Movie_91388,Fantasy,275.52,3.19,97,14.83,3,18.28,0,0
91389,Movie_91389,Romance,237.78,1.7,121,44.35,2,31.84,0,0
91390,Movie_91390,Action,72.12,5.62,174,36.35,8,92.5,0,0
91391,Movie_91391,Romance,175.18,4.97,133,68.81,7,90.45,0,0
91392,Movie_91392,Comedy,94.98,0.72,169,61.98,4,17.09,0,0
91393,Movie_91393,Horror,133.29,0.22,132,49.88,8,63.45,1,0
91394,Movie_91394,Horror,211.61,0.98,165,30.07,6,72.98,1,0
91395,Movie_91395,Romance,75.48,5.34,164,20.29,3,12.26,1,0
91396,Movie_91396,Comedy,23.24,0.25,159,43.83,4,70.88,1,0
91397,Movie_91397,Fantasy,297.95,3.7,115,14.67,4,49.57,1,0
91398,Movie_91398,Romance,128.68,6.93,165,27.1,9,17.84,1,0
91399,Movie_91399,Sci-Fi,219.33,0.89,151,22.79,12,16.26,1,0
91400,Movie_91400,Romance,299.31,2.42,144,81.9,8,92.2,1,1
91401,Movie_91401,Romance,12.42,6.27,119,29.29,9,29.31,0,0
91402,Movie_91402,Comedy,133.7,8.18,175,11.92,3,53.05,1,0
91403,Movie_91403,Action,6.78,5.86,158,88.33,3,59.78,0,0
91404,Movie_91404,Horror,195.3,5.21,166,6.54,12,30.55,0,0
91405,Movie_91405,Drama,50.69,1.25,146,61.22,2,48.48,1,0
91406,Movie_91406,Comedy,282.15,6.14,107,0.04,9,42.52,1,0
91407,Movie_91407,Fantasy,262.6,2.0,167,47.53,4,37.37,0,0
91408,Movie_91408,Fantasy,196.42,2.18,116,14.61,12,67.08,1,0
91409,Movie_91409,Comedy,49.18,8.94,134,80.65,3,18.83,1,0
91410,Movie_91410,Comedy,104.11,2.35,106,91.11,5,5.76,0,0
